x,y,z,class,sound_path,background_silence,birds,frogs,human_speech,insects,mammals,misc/uncertain,rain_(heavy),rain_(light),vehicles_(aircraft/cars),wind_(strong),wind_(light)
10.651989,12.700696,8.106394,4,D:\PhD-data\Undara-DryB\20210604T020000+1000_REC_963.0-967.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.909572,12.15471,8.312225,4,D:\PhD-data\Undara-DryB\20210604T020000+1000_REC_967.5-972.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.658744,12.658677,8.112658,4,D:\PhD-data\Undara-DryB\20210604T020000+1000_REC_972.0-976.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.666587,12.659584,8.142019,4,D:\PhD-data\Undara-DryB\20210604T020000+1000_REC_976.5-981.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.587014,12.488382,7.9782715,4,D:\PhD-data\Undara-DryB\20210604T020000+1000_REC_981.0-985.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.658557,12.694149,7.9314713,4,D:\PhD-data\Undara-DryB\20210604T020000+1000_REC_985.5-990.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
12.98019,9.447318,6.7482133,4,D:\PhD-data\Undara-DryB\20210604T020000+1000_REC_99.0-103.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.760218,12.6441145,8.205503,4,D:\PhD-data\Undara-DryB\20210604T020000+1000_REC_990.0-994.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.603742,12.723291,8.1221,4,D:\PhD-data\Undara-DryB\20210604T020000+1000_REC_994.5-999.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.478098,12.530227,8.159949,4,D:\PhD-data\Undara-DryB\20210604T020000+1000_REC_999.0-1003.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.8877616,-2.0632138,2.342452,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_0-4.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3274164,3.513609,-1.0330658,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1003.5-1008.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7965708,2.48146,-0.3541095,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1008.0-1012.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7480533,2.4541419,-0.24442627,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1012.5-1017.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7184246,3.034753,-0.99196154,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1017.0-1021.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.1374853,2.7339585,-1.3461136,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1021.5-1026.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.8635755,2.8431835,-0.98985356,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1026.0-1030.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5907874,2.3817127,0.22696078,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_103.5-108.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3532906,3.5482361,-1.1509936,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1030.5-1035.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.8143961,2.8593144,-0.939997,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1035.0-1039.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3668559,3.402286,-0.9150607,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1039.5-1044.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.8263059,2.8915567,-0.9967178,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1044.0-1048.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3747427,3.392272,-0.91427636,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1048.5-1053.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.0199542,2.8444238,-1.2528347,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1053.0-1057.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.5804446,2.8765512,-2.5833557,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1057.5-1062.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.762937,3.2410254,-1.6400899,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1062.0-1066.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4232695,3.4906342,-1.2510626,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1066.5-1071.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7925866,2.4418507,-0.31039867,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1071.0-1075.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7139022,-0.37838686,1.1093742,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1075.5-1080.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.2375674,2.809383,0.34399676,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_108.0-112.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7024128,-0.34829438,1.1251502,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1080.0-1084.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2374473,2.763466,-1.5222471,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1084.5-1089.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2528927,0.62891984,0.72341704,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1089.0-1093.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7526453,2.413241,-0.21636854,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1093.5-1098.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.293217,0.41420162,0.9441929,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1098.0-1102.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.5904813,2.8483872,-2.6034188,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1102.5-1107.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2494712,2.7635798,-1.5641577,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1107.0-1111.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.8019333,2.8196232,-0.8801014,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1111.5-1116.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.3003995,0.3760842,0.96788865,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1116.0-1120.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3176355,2.9626112,0.067811444,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_112.5-117.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2197857,2.9273698,-1.8398513,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1120.5-1125.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7521389,-0.44276813,1.149712,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1125.0-1129.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2469487,0.6695284,0.659991,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1129.5-1134.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7137742,2.497243,-0.23003203,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1134.0-1138.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.123088,-1.344364,1.6128184,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1138.5-1143.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7543063,-0.4073499,1.1568321,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1143.0-1147.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6485798,2.4913828,-0.08600213,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1147.5-1152.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.055306,-1.2129227,1.52154,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1152.0-1156.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2902691,0.3604064,1.0479271,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1156.5-1161.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.0507112,2.7677898,-1.2056406,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1161.0-1165.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.832612,2.9067237,-1.0181018,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1165.5-1170.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7022953,2.663935,-0.44702193,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_117.0-121.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.1933577,2.7475872,-1.4457248,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1170.0-1174.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.8332148,-2.3620121,2.6443386,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1174.5-1179.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2982593,0.3425206,1.0707103,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1179.0-1183.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2564569,0.6639406,0.61600035,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1183.5-1188.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.3139575,0.65620697,0.3843343,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1188.0-1192.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.5243921,0.00680103,1.0298893,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1192.5-1197.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.0928535,-1.2899663,1.5778934,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_1197.0-1201.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5810976,2.0838585,0.64698434,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_121.5-126.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5405354,2.6759903,0.037605617,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_126.0-130.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5216126,2.1689053,0.70130193,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_13.5-18.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6221519,2.414283,0.10267797,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_130.5-135.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6623647,2.6036499,-0.29594907,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_135.0-139.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6610718,2.543141,-0.18262383,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_139.5-144.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.682569,2.5562837,-0.2545261,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_144.0-148.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.399788,2.711095,0.3711176,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_148.5-153.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5675669,2.3347487,0.34471512,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_153.0-157.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.786255,2.797692,-0.8189038,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_157.5-162.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.354425,3.0792205,-0.3131414,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_162.0-166.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.2642915,2.9072497,0.21168557,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_166.5-171.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5686274,2.825659,-0.39046237,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_171.0-175.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.2721272,2.9527788,0.14182617,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_175.5-180.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3822708,3.1860754,-0.5589945,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_18.0-22.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.25407,2.867997,0.2822688,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_180.0-184.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.2714005,2.9146774,0.22261274,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_184.5-189.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4559915,2.3932452,0.54147786,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_189.0-193.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.2413273,2.899259,0.26275578,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_193.5-198.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4321866,2.4134007,0.5420511,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_198.0-202.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4555342,2.382324,0.55437714,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_202.5-207.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3991277,3.0920846,-0.43491265,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_207.0-211.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3833375,3.1684442,-0.5285978,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_211.5-216.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3875515,3.1907048,-0.58027285,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_216.0-220.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.533492,2.1402955,0.7127593,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_22.5-27.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3639152,3.152466,-0.4596034,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_220.5-225.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.2559185,2.9647777,0.1375274,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_225.0-229.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3638623,3.3721235,-0.851236,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_229.5-234.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3329601,2.9413629,0.060272694,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_234.0-238.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.714129,2.6864853,-0.5104997,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_238.5-243.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5229595,2.1646707,0.7054093,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_243.0-247.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6764805,2.5442898,-0.2253603,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_247.5-252.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6194396,2.3470793,0.23651749,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_252.0-256.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6452665,2.846131,-0.58352154,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_256.5-261.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5500135,2.3767374,0.33099383,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_261.0-265.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6632307,2.5866446,-0.28350976,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_265.5-270.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5016007,2.2372844,0.63021445,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_27.0-31.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7169073,2.790488,-0.649078,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_270.0-274.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5470037,2.69381,-0.141709,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_274.5-279.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6896584,2.539687,-0.24110359,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_279.0-283.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.9999278,-0.92276454,1.8791062,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_283.5-288.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.3568063,-2.762285,2.7708113,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_288.0-292.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.991044,-2.4013312,2.621893,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_292.5-297.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.188583,-2.6738243,2.8054738,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_297.0-301.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.153129,-2.6724741,2.8147666,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_301.5-306.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7824638,-0.56242764,1.7175622,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_306.0-310.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5990386,2.3754275,0.21045734,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_31.5-36.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7696087,-0.5388331,1.7020094,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_310.5-315.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5184593,2.1814816,0.6894378,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_315.0-319.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.639648,2.0170002,0.58829486,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_319.5-324.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7708523,-0.54229313,1.7022423,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_324.0-328.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.268356,2.8580542,0.2822663,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_328.5-333.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7207778,2.527679,-0.26565066,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_333.0-337.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3047893,2.6860785,0.41849986,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_337.5-342.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.72829,2.5236986,-0.2862142,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_342.0-346.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6433172,2.6226017,-0.2944006,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_346.5-351.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6475604,1.9879856,0.60813046,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_351.0-355.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5837455,3.3667333,-1.4587207,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_355.5-360.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.9354963,2.9172835,-1.2548039,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_36.0-40.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.8065321,2.8114135,-0.8856086,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_360.0-364.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6711655,2.5668347,-0.2649068,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_364.5-369.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4190807,2.6992037,0.35349312,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_369.0-373.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.9058232,-0.76838344,1.8069081,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_373.5-378.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6612847,1.9686961,0.60698265,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_378.0-382.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4594371,2.3777356,0.5495587,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_382.5-387.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4919546,2.353918,0.51077306,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_387.0-391.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7974868,-0.5882334,1.7295887,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_391.5-396.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5351846,2.6454222,0.11145461,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_396.0-400.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.024321,-2.1843343,2.4340177,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_4.5-9.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.9838803,2.9155815,-1.3377657,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_40.5-45.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4010832,2.7058527,0.36759847,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_400.5-405.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.9951603,-0.91559094,1.8779044,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_405.0-409.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.8352804,-0.6503512,1.7526606,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_409.5-414.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6260185,2.549964,-0.14178468,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_414.0-418.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6925611,2.5530496,-0.27006626,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_418.5-423.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.2575297,2.8587406,0.301642,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_423.0-427.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6186838,2.5311902,-0.10085603,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_427.5-432.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.684459,2.5634496,-0.26912272,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_432.0-436.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.621731,1.9529512,0.70709246,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_436.5-441.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6809604,2.5431983,-0.23162231,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_441.0-445.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.314183,2.8220518,0.258889,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_445.5-450.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.9134457,2.9548593,-1.2823828,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_45.0-49.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6722448,2.5934267,-0.30177727,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_450.0-454.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.5171845,2.3058534,0.5076553,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_454.5-459.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.417938,2.7005134,0.36677808,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_459.0-463.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.260048,2.8377712,0.314474,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_463.5-468.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.7204053,2.532695,-0.2779585,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_468.0-472.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3050487,2.9252005,0.14335072,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_472.5-477.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.2518919,2.866455,0.29397842,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_477.0-481.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.2931547,2.829444,0.30011564,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_481.5-486.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4088476,2.6964815,0.36863753,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_486.0-490.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4154398,3.2676468,-0.797418,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_49.5-54.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.4295642,2.5678215,0.44603252,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_490.5-495.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.3638313,3.0429256,-0.2557707,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_495.0-499.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.590371,2.4108708,0.17984776,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_499.5-504.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.2401512,0.6824116,0.6644728,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_504.0-508.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.2725127,2.965488,0.091963775,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_508.5-513.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.7527175,-0.51626444,1.6642656,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_513.0-517.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
2.6070547,2.3759086,0.19206162,2,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_517.5-522.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.827852,-2.3613005,2.6476724,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_522.0-526.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.830473,-2.3612502,2.6452868,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_526.5-531.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.807632,-0.60227203,1.7229693,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_531.0-535.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.012441,-0.9429853,1.885446,3,D:\PhD-data\Undara-DryB\20210604T040000+1000_REC_535.5-540.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
