x,y,z,class,sound_path,background_silence,birds,frogs,human_speech,insects,mammals,misc/uncertain,rain_(heavy),rain_(light),vehicles_(aircraft/cars),wind_(strong),wind_(light)
8.710131,9.663632,5.6155424,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_1179.0-1183.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.992068,8.493898,4.059249,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_1183.5-1188.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.8958387,8.816586,8.362705,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_1188.0-1192.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.0332284,8.906317,8.53733,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_1192.5-1197.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
4.781816,8.784373,8.265728,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_1197.0-1201.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.706464,9.672822,5.588676,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_121.5-126.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.8599806,9.469052,8.805348,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_126.0-130.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.437373,9.184279,8.580221,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_13.5-18.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.9347324,9.5493145,8.921415,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_130.5-135.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.897655,9.550369,8.9334,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_135.0-139.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.9759107,9.074051,9.953331,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_139.5-144.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
6.796413,9.528445,9.160025,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_144.0-148.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.887832,9.542356,8.910788,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_148.5-153.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.039339,9.571085,9.08012,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_153.0-157.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.962052,9.503091,9.023655,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_157.5-162.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.717222,9.726985,5.6503067,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_162.0-166.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.785549,8.425318,3.9777894,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_166.5-171.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.24453,9.775474,5.5238957,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_171.0-175.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.107811,9.664247,5.391549,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_175.5-180.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.9791,9.749735,5.1141963,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_18.0-22.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.4118423,9.168619,8.607459,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_180.0-184.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.429844,7.000138,6.5149426,4,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_184.5-189.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.8209558,9.577359,8.894642,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_189.0-193.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.4730434,7.0501933,6.5298004,4,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_193.5-198.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.448405,7.00826,6.5031734,4,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_198.0-202.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.478981,9.518531,5.148618,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_202.5-207.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
6.0196986,9.318045,8.711717,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_207.0-211.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.869782,9.263074,5.4943876,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_211.5-216.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.724129,8.832709,4.545365,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_216.0-220.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.671901,8.876566,4.617581,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_22.5-27.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.352052,8.520436,5.531664,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_220.5-225.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.139796,9.861783,5.115537,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_225.0-229.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.78489,9.274086,5.531251,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_229.5-234.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.926401,9.547254,8.958394,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_234.0-238.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.8985496,9.553148,9.298639,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_238.5-243.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.434762,7.0036197,6.50768,4,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_243.0-247.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.004016,9.555702,9.094056,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_247.5-252.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.903223,9.549744,8.927418,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_252.0-256.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.255167,9.805729,5.627888,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_256.5-261.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.217044,9.801179,5.638579,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_261.0-265.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.0961075,9.5803385,9.158457,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_265.5-270.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.634941,8.379856,3.9059556,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_27.0-31.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.727466,9.755741,5.6769404,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_270.0-274.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.277967,9.801615,5.4866776,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_274.5-279.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.740836,9.749615,5.6965203,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_279.0-283.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.225522,9.819014,5.2809043,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_283.5-288.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.337562,8.507727,5.5468016,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_288.0-292.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.416459,9.795569,5.4057875,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_292.5-297.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.694077,9.70986,4.958985,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_297.0-301.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.218969,9.818996,5.637993,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_301.5-306.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.663624,9.748168,4.9860163,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_306.0-310.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.7074585,8.405545,3.9456432,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_31.5-36.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.8799305,8.410701,3.9248807,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_310.5-315.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.673707,9.717882,4.9649987,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_315.0-319.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.079006,9.580966,9.087275,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_319.5-324.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.864515,9.472757,8.809646,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_324.0-328.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.9496236,9.539893,9.008239,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_328.5-333.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.928066,9.546428,8.963282,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_333.0-337.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.719467,9.744779,5.703656,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_337.5-342.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.053189,9.587924,9.1034,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_342.0-346.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.794258,9.438405,5.501324,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_346.5-351.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.905385,9.542405,8.915906,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_351.0-355.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.638274,9.647985,4.962933,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_355.5-360.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.054414,8.2761755,3.7844968,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_36.0-40.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.171409,9.880282,5.112695,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_360.0-364.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.508394,9.522522,5.698545,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_364.5-369.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.156127,9.872239,5.114079,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_369.0-373.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.167992,9.879833,5.117342,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_373.5-378.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.679694,9.674179,4.948624,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_378.0-382.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.46504,9.47027,4.891943,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_382.5-387.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.290475,8.385067,4.027874,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_387.0-391.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.776261,8.369643,3.923806,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_391.5-396.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.059963,8.456355,4.117337,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_396.0-400.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.3943086,9.159501,8.612205,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_4.5-9.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.759746,8.609894,4.0658445,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_40.5-45.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.022212,9.658899,5.357953,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_400.5-405.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.072386,9.62449,5.4227943,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_405.0-409.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.462239,9.79164,5.356559,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_409.5-414.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.085319,9.573717,9.18579,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_414.0-418.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.257499,8.184209,3.825429,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_418.5-423.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.661337,9.744156,4.980532,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_423.0-427.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.608993,9.659313,5.019792,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_427.5-432.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.4909525,9.677455,5.2238965,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_432.0-436.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.781791,8.382286,3.9297726,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_436.5-441.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.740655,9.73134,5.663898,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_441.0-445.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.228895,7.990583,3.9995778,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_445.5-450.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.359472,8.634611,3.9793882,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_45.0-49.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.032281,9.764041,5.626003,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_450.0-454.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.27689,8.182604,3.913166,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_454.5-459.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.765231,8.380451,3.9322712,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_459.0-463.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.764485,8.3824215,3.9370499,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_463.5-468.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.839512,8.387716,3.9122174,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_468.0-472.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.263924,9.825364,5.6118045,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_472.5-477.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.720641,9.737824,4.994133,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_477.0-481.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
12.229478,8.235073,3.5781457,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_481.5-486.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.795985,8.418088,3.9729838,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_486.0-490.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.559761,9.365429,4.6379943,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_49.5-54.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.288821,8.208136,3.8936012,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_490.5-495.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
12.172578,8.289425,3.650716,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_495.0-499.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.213589,7.9528003,4.0175614,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_499.5-504.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.688881,9.696818,4.998381,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_504.0-508.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.256566,7.9556413,4.0453663,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_508.5-513.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.766484,8.383152,3.9256504,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_513.0-517.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.610067,9.619018,4.9092474,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_517.5-522.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.283999,9.431211,5.3820148,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_522.0-526.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.26738,9.542713,5.432363,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_526.5-531.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.710418,9.717833,4.981443,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_531.0-535.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.302356,8.146433,3.9427402,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_535.5-540.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.737285,9.075687,4.2200356,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_54.0-58.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.7255,9.686784,4.947378,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_540.0-544.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.307642,9.59638,5.429199,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_544.5-549.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.913393,9.44895,5.5773096,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_549.0-553.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.68793,9.314478,4.911768,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_553.5-558.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.711935,9.720689,4.9811125,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_558.0-562.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.298952,9.802207,5.51851,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_562.5-567.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.231033,9.807863,5.6314,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_567.0-571.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.982725,8.306656,3.7512681,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_571.5-576.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.293242,8.038507,3.9799612,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_576.0-580.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.7993355,9.484985,4.767237,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_58.5-63.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.672128,9.674044,4.956088,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_580.5-585.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.112088,8.217661,3.7430131,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_585.0-589.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.144872,8.257677,3.8227262,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_589.5-594.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.192628,7.9423847,3.9677289,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_594.0-598.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.221208,8.201405,3.750159,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_598.5-603.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.851466,9.404212,5.5513816,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_603.0-607.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.173095,8.15404,4.035097,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_607.5-612.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.147862,9.866535,5.1428976,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_612.0-616.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.878014,9.508531,8.863279,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_616.5-621.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.4148736,9.54621,9.069348,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_621.0-625.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.198598,7.9401703,3.9949348,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_625.5-630.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.201997,8.726755,4.034607,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_63.0-67.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.375347,9.22295,5.2823725,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_630.0-634.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.3737483,8.846522,9.108613,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_634.5-639.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.995871,9.628481,9.054822,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_639.0-643.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.900752,9.4861555,8.832909,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_643.5-648.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.81076,9.401972,4.67213,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_648.0-652.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.204937,9.860907,5.102387,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_652.5-657.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.3439717,8.825815,9.269065,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_657.0-661.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.075537,9.606209,9.12405,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_661.5-666.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.8920007,9.497343,8.836854,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_666.0-670.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.648942,9.115967,4.252911,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_67.5-72.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.8452454,9.441069,8.775618,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_670.5-675.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.284278,9.798429,5.5534396,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_675.0-679.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
6.7347555,9.499103,9.111239,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_679.5-684.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.8551054,9.460194,8.796167,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_684.0-688.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.81605,9.227861,5.5405803,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_688.5-693.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.282883,9.786375,5.5049524,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_693.0-697.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.097083,9.613309,9.145628,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_697.5-702.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.72922,9.740371,5.6954513,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_702.0-706.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.849821,9.466221,8.799823,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_706.5-711.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
10.402682,8.6518755,4.0880203,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_711.0-715.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.28976,9.537137,5.433643,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_715.5-720.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
5.4025273,9.168703,8.57321,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_72.0-76.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.668222,9.531858,5.044576,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_720.0-724.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.279436,9.64646,5.462335,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_724.5-729.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.293247,9.785496,5.5181246,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_729.0-733.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
11.238765,7.974497,3.9920757,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_733.5-738.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.283029,9.819473,5.632262,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_738.0-742.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.81104,9.305373,5.5440354,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_742.5-747.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.25229,9.555988,5.452997,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_747.0-751.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.016151,9.556945,9.047242,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_751.5-756.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.450756,8.496433,5.561813,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_756.0-760.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
3.1606383,8.512004,9.03069,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_76.5-81.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.634424,9.640821,4.9614124,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_760.5-765.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
9.7064705,9.701901,4.95971,1,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_765.0-769.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.049623,9.573351,9.040775,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_769.5-774.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
7.956302,9.396969,9.451954,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_774.0-778.5.wav,0,0,0,0,0,0,0,0,0,0,0,0
8.017511,9.553539,9.033744,0,D:\PhD-data\Duval-DryA\20210419T040000+1000_REC_778.5-783.0.wav,0,0,0,0,0,0,0,0,0,0,0,0
